AchievementConfig_Desc_1|总胜场达到<color=#74392B>{0}/{1}</color>次
ChampionshipMoraleConfig_Name_28|走位_坦克
ChampionshipMoraleConfig_Name_29|走位_射手
ChampionshipMoraleConfig_Name_3|生存_坦克
ChampionshipMoraleConfig_Name_30|输出_射手
ChampionshipMoraleConfig_Name_31|走位_法师
ChampionshipMoraleConfig_Name_32|输出_法师
ChampionshipMoraleConfig_Name_33|输出_辅助
ChampionshipMoraleConfig_Name_34|生存_辅助
ChampionshipMoraleConfig_Name_35|走位_刺客
ChampionshipMoraleConfig_Name_36|输出_刺客
ChampionshipMoraleConfig_Name_37|生存_审判者
ChampionshipMoraleConfig_Name_38|输出_剑神
ChampionshipMoraleConfig_Name_39|生存_狂斧
ChampionshipMoraleConfig_Name_4|走位_坦克
ChampionshipMoraleConfig_Name_40|走位_守护者
ChampionshipMoraleConfig_Name_41|输出_狙击手
ChampionshipMoraleConfig_Name_42|输出_游侠
ChampionshipMoraleConfig_Name_43|输出_魔法师
ChampionshipMoraleConfig_Name_44|输出_占星师
ChampionshipMoraleConfig_Name_45|走位_月之祭祀
ChampionshipMoraleConfig_Name_46|走位_歌者
ChampionshipMoraleConfig_Name_47|输出_幽灵
ChampionshipMoraleConfig_Name_48|输出_暗杀者
ChampionshipMoraleConfig_Name_49|输出_战士
ChampionshipMoraleConfig_Name_5|走位_射手
ChampionshipMoraleConfig_Name_50|生存_战士
ChampionshipMoraleConfig_Name_51|生存_坦克
ChampionshipMoraleConfig_Name_52|走位_坦克
ChampionshipMoraleConfig_Name_53|走位_射手
ChampionshipMoraleConfig_Name_54|输出_射手
ChampionshipMoraleConfig_Name_55|走位_法师
ChampionshipMoraleConfig_Name_56|输出_法师
ChampionshipMoraleConfig_Name_57|输出_辅助
ChampionshipMoraleConfig_Name_58|生存_辅助
ChampionshipMoraleConfig_Name_59|走位_刺客
ChampionshipMoraleConfig_Name_6|输出_射手
ChampionshipMoraleConfig_Name_60|输出_刺客
ChampionshipMoraleConfig_Name_61|生存_审判者
ChampionshipMoraleConfig_Name_62|输出_剑神
ChampionshipMoraleConfig_Name_63|生存_狂斧
ChampionshipMoraleConfig_Name_64|走位_守护者
ChampionshipMoraleConfig_Name_65|输出_狙击手
ChampionshipMoraleConfig_Name_66|输出_游侠
ChampionshipMoraleConfig_Name_67|输出_魔法师
ChampionshipMoraleConfig_Name_68|输出_占星师
ChampionshipMoraleConfig_Name_69|走位_月之祭祀
ChampionshipMoraleConfig_Name_7|走位_法师
ChampionshipMoraleConfig_Name_70|走位_歌者
ChampionshipMoraleConfig_Name_71|输出_幽灵
ChampionshipMoraleConfig_Name_72|输出_暗杀者
ChampionshipMoraleConfig_Name_73|输出
ChampionshipMoraleConfig_Name_74|生存
ChampionshipMoraleConfig_Name_75|走位
ChampionshipMoraleConfig_Name_76|灵性
ChampionshipMoraleConfig_Name_77|抗压
ChampionshipMoraleConfig_Name_78|爆伤加成
ChampionshipMoraleConfig_Name_79|攻速加成
ChampionshipMoraleConfig_Name_8|输出_法师
ChampionshipMoraleConfig_Name_80|冷却缩减
ChampionshipMoraleConfig_Name_81|吸血
ChampionshipMoraleConfig_Name_9|输出_辅助
ChapterConfig_Name_1|异世电竞
ChapterConfig_Name_10|赛事新王
ChapterConfig_Name_2|暗黑初现
ChapterConfig_Name_3|龙争虎斗
ChapterConfig_Name_4|王者之路
ChapterConfig_Name_5|大将星摇
ChapterConfig_Name_6|城市争霸
ChapterConfig_Name_7|暗影危机
ChapterConfig_Name_8|旧事阴云
ChapterConfig_Name_9|闪亮登场
CollectionConfig_Desc_1001|结合人体工学设计的多功能腰靠，适宜久坐人群，好用到根本停不下来！
CollectionConfig_Desc_1002|“乌鸡鲅鱼，采访就采访，动手动脚的”
CollectionConfig_Desc_1003|不要冰不加料，全糖！
CollectionConfig_Desc_1004|30秒自制一杯好喝的0添加糖风味拿铁，美好的一天就由此开始吧！
CollectionConfig_Desc_1005|“一碗牛肉面，再加一份红烧牛肉”
牛肉是枫夜月最钟爱的食物，圈内人尽皆知，传言他不仅饭量大，而且道道有牛。这本食谱就是阿姨为其量身定制，100种牛肉美食，100分完美生活
CollectionConfig_Desc_1006|“被踢掉的那晚，队友们为他开了场披萨派对”
披萨的味道是层次丰富的，但更加变化叵测的还是人心
CollectionConfig_Desc_1007|某位全明星选手打比赛时的标志之一，穿上它就像踩在棉花上一样，超级柔软
CollectionConfig_Desc_1008|一代传奇的奋斗史，枫夜月四部曲之一，客观讲述作者如何成为不可替代的“牌面”
CollectionConfig_Desc_1009|“我来称一下”
唯一称哥枫夜月的四部曲之一，帮助无数迷茫的“下等马”与“上等马”们在滚滚向前的大时代中找准自己的位置
CollectionConfig_Desc_1010|“我们那个局”
枫夜月的全新力作，四部曲终章，生动复刻了活色生香的电竞职业和直播圈子，尽显大时代里圈内人的斗争和无奈
CollectionConfig_Desc_1501|失眠患者的救星，充足的睡眠对维持良好的训练状态来说十分重要
CollectionConfig_Desc_1502|不加冰的可乐是没有灵魂的！
CollectionConfig_Desc_1503|“看一遍等于会了”
枫夜月的独门绝技，只需要看过其他人的第一视角就可以在大脑内进行模拟训练，不受客户端束缚，深受广大云玩家的追捧
CollectionConfig_Desc_1901|一杯泡面一包烟，一个游戏一整天。
CollectionConfig_Desc_1902|一个不怎么灵敏甚至点击还伴随着丢帧的网吧破鼠标，但它丝毫不会影响补刀。
CollectionConfig_Desc_1903|键帽上附着着油污，字体已经模糊不清。只要打开游戏，还是能精准地释放技能。
CollectionConfig_Desc_2001|枫夜月同款T恤已在神秘商店上架
CollectionConfig_Desc_2002|“没有人能在我的BGM里战胜我”
CollectionConfig_Desc_2003|根据菜肴的不同要求，运用不同的技法，将原料在勺内进行娴熟、准确、及时、恰到好处地翻动，从而使菜肴受热成熟、入味、着色、着芡、造型等达到质量要求的一项技术。
CollectionConfig_Desc_2004|是行动代号，也是行动时间
关于那名选手为什么选择在31分54秒不朽盾即将消失前选择回头，带领队友送出团灭，至今仍是个未解之谜。
CollectionConfig_Desc_2005|WINGS战队在第六届国际邀请赛上的BP记录，纸上密密麻麻的记满了其过去几场比赛的上场英雄
CollectionConfig_Desc_2006|“木桶原理”
一个摆正的桶能装多少水取决于最短的那块板，如果桶斜着放，那就取决于最长的那块，但有些选手既不是短板也不是长板，而是桶底的洞。
CollectionConfig_Desc_2007|从前的网吧环境很差，烟头乱丢。当时热心肠的叁生便开始每天自发捡烟头，为净化网吧环境贡献了一份力量
CollectionConfig_Desc_2008|“我想把他的头按进显示器”
一个严重损坏的显示器，屏幕中央破了一个碗大的洞，好像被什么东西击穿了
CollectionConfig_Desc_2009|“事与愿违”
CollectionConfig_Desc_2010|输了比赛队友难过怎么办？先来一个香甜的芒果班戟吧
CollectionConfig_Desc_2011|官方赛事解说直播间的桌腿，因为影响观看紧张刺激的比赛而被锯掉
CollectionConfig_Desc_2012|一颗玉玉的卤蛋
CollectionConfig_Desc_2013|“谢谢你泰罗！”
CollectionConfig_Desc_2014|捕鱼人的夜宵小吃
使用炸药从鱼塘捕鱼后，将鱼去鱼刺，切成片后裹上湿面团，然后油炸
CollectionConfig_Desc_2015|人物简介：炼金术士金色冠名者、红鼻子海盗团团长、饥饿营销直播的创始人、余验志勇发明人、剑在必得理论提出者、万千奶奶的梦中情人
CollectionConfig_Desc_2016|安斧天高辽，斧高不及毛
斧虽不及毛，斧落安母凋
CollectionConfig_Desc_2017|“因为他大啊”
国土的充电宝，不仅尺寸大，还可以过安检
CollectionConfig_Desc_2018|“那个是钱包”
经典款男士钱包，常被人错认为可以过安检的充电宝
CollectionConfig_Desc_2019|“伟乌生，莫比净”
伟大的网恋教父倚天的经典语录精选，收录了大量“优势不要去打盾”“谁也不比谁干净”等金句
CollectionConfig_Desc_2020|“人类的本质是复读机”
因为解说比赛时没有什么特色又经常重复别人的话，倚天经常会被水友们调侃成复读机
CollectionConfig_Desc_2021|“甜过初恋的柑橘，最佳品尝期只有短短的六分钟”
曾经风光无两的solo冠军，六分钟无敌的天才少年在黯然离场后一度销声匿迹，不少黑粉称看到其在温岭火车站卖橘子
CollectionConfig_Desc_2022|“读EM著作，做风一样的男子”
从手速、意识、判断等多个角度全方位解析逃生大师的绝中绝技巧，阅读前请先熟记那句倒背如流的咒语：QQWRV。
CollectionConfig_Desc_2023|“他们凭什么跟我们打？”
对于刀刀烈火的他来说没有不能打的团，成功的背后不止是绝对实力，还有气运。在《天命》一书中作者将详细讲述关于那些年主动打出被动缠绕的故事
CollectionConfig_Desc_2024|“拉谁？说话！”
由知名选手R神总结的大量先手开团及分割战场的技巧心得。
CollectionConfig_Desc_2025|“fight me”
冠军选手拳酱的同款拳击手套，高大威猛的他总是十分擅长调节队友之间的关系，无论产生多大的矛盾，只要有他在，队友们总能很快冷静下来
CollectionConfig_Desc_2026|某位退役选手最钟爱的一款红色棒球服，直播时可以连穿数月，质量过硬
CollectionConfig_Desc_2027|“你的故事我这里特别多”
尽管说话的方式不太成熟，但人年轻的时候就是这样，会对很多事情看不惯，觉得一定要讲出来。以与俱乐部老板的争执作为开篇，这本故事会记录了一位职业选手的大量爆料
CollectionConfig_Desc_2028|“比起冠军，我更向往自由”
已经数不清多少次了，担任核心位置的他总能因为被困于高山之上而痛失好局，被粉丝戏称山丘之王
CollectionConfig_Desc_2029|锈迹斑斑的奖杯，奖杯上的字迹也已经模糊不清，只能辨认出“高校联赛”几个字。
CollectionConfig_Desc_2030|凡尔赛体文学著作，记录了大量经典的凡尔赛语言
CollectionConfig_Desc_2031|一种生长在野区深处的珍贵药材，能够很好的治愈孤儿的心灵创伤
CollectionConfig_Desc_2032|市面上最适合拍人像的相机了，拥有大光圈镜头，可以为选手们拍出更好看的定妆照
CollectionConfig_Desc_2033|不容小觑的人工智能，给许多年轻的职业选手的上了一课
CollectionConfig_Desc_2034|“我好了，你们呢？”
直播时的整活利器，与美颜摄像头搭配使用效果更佳
CollectionConfig_Desc_2035|高级补品的形象大使，枫夜月曾经的最爱之一，也是“团队型选手”检测器
CollectionConfig_Desc_2501|萧烟四起，为瑟而来
CollectionConfig_Desc_2502|每次输了比赛教练都跟我说：打法没问题，下把干回来
CollectionConfig_Desc_2503|已经不适合这个版本的古董攻略，里面每个英雄都有5000-7000字的详细介绍，全部由当年迫于凑钱训练的职业选手编写，每个英雄稿费100元。
CollectionConfig_Desc_2504|Ceeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeb！
CollectionConfig_Desc_2505|作者：黄龙
前言：我定这个规矩是为了营造一个公平和谐的游戏环境，避免不必要的节奏，同时促进直播间和谐友善的氛围，让大多数水友能欣赏到主播（此处特指自己）精彩的操作。
CollectionConfig_Desc_2506|三句台词解说一场比赛，哎哟，龟龟，溜溜球
CollectionConfig_Desc_2507|DD从LGF退役时带走的麦克风，性价比极高，被DD赞不绝口。枫夜月在DD的极力推荐下曾一口气购入了20个，不过没用多久就坏了。
CollectionConfig_Desc_2508|聚光灯呢？往这打！
CollectionConfig_Desc_2509|颜值主播的必需品之一，与其说是美颜，不如说是易容更为贴切
CollectionConfig_Desc_2510|精致的审判者粘土人！第一届国际邀请大赛的限量典藏版
CollectionConfig_Desc_2901|“海角天涯无对”
粉丝们往往喜欢把那些能在比赛中独自carry的选手称之为“赵云”，而涯角枪便是三国时期蜀军五虎上将之常胜将军赵云所使用的兵刃。
CollectionConfig_Desc_2902|“永不粘锅”
一个不论做什么菜都不会粘锅底的锅。与背锅侠不同，有些选手哪怕一直输，一直失误也不会被指责，这种选手被称为“永不粘锅”。
CollectionConfig_Desc_2903|“扑克牌中大小王”
一副完整的扑克牌有54张，最特殊的就是两张JOKER牌，即被称为大小王的两张牌，这一张就是大王牌。传统标准扑克的JOKER变化虽然很多，但牌上一般是小丑形象。
CollectionConfig_Desc_2904|“扑克牌中大小王”
一副完整的扑克牌有54张，最特殊的就是两张joker牌，即被称为大小王的两张牌，这一张就是小王牌。传统标准扑克的joker变化虽然很多，但牌上一般是小丑形象。
CollectionConfig_Desc_2905|“前排出售定风珠”
传说枫夜月早期直播单排时常有无形之风来袭，只有定风珠能与之抗衡，因此受众多水友追捧。不过随着近几年枫夜月直播风格的变更，此物已逐渐淡出人们的视线。
CollectionConfig_Desc_3001|一颗由玄铁制成的法球，颜色深黑，磁性极强，是某选手钟爱的防御性装备之一，但有时太过稳健的出装却未必能起到理想的效果
CollectionConfig_Desc_3002|出门打比赛记得要带剃须刀
CollectionConfig_Desc_3003|“举盾！”
三分阴阳怪气，三分脱敏疗法，三分直播效果，从季军到十冠王，他总是在臆想着。
CollectionConfig_Desc_3004|“兄弟，我这是亚洲捆绑，我听不懂！”
CollectionConfig_Desc_3005|历史上最为昂贵的一根树枝，取材来自两把圣剑
CollectionConfig_Desc_3006|就像光有波粒二象性一样，一名选手在比赛中的状态起伏也很大，状态好时可封神，状态差时不如狗
CollectionConfig_Desc_3007|被选入影视教材的经典，《吃汉堡》从喜悦到悲伤再到哭戏，拿捏到极致，是每个演员的必修课
CollectionConfig_Desc_3008|“假腿切得够快，就是一个极限法球”
CollectionConfig_Desc_3009|奶，在电竞中作为名词时候，指使用于游戏治疗辅助职业；在电竞中作为动词时即指治疗的动作。
CollectionConfig_Desc_3010|记录了2010年一整年的赛事详情，其中E+俱乐部的名字十次出现在冠军一栏，毫无疑问这是属于他们的一年
CollectionConfig_Desc_3011|一张注销多年的加油站员工卡，卡面磨损严重，只能隐约看到几位模糊的卡号7470。听说卡的主人早已在十几年前离职，好像是被一个大学生拉去打电竞，转行做了职业选手。
CollectionConfig_Desc_3012|一张六绵幼儿园的幼儿接送卡，虽然年代久远但依旧保存良好，从姓名和照片不难确定，卡片上的孩子就是第二届国际邀请赛的冠军中单
CollectionConfig_Desc_3013|好评如潮的保健品，因为一次在某退役选手的桌子上出镜而被大众知晓，不过后来根据多方证实那瓶肾宝其实并不是谣传的雕牌而是龙牌
CollectionConfig_Desc_3014|“lose together，win together，slay together”
冠军选手的鸡汤语录合集，无论是在决赛的首局失利后，还是在最后的决胜局前，他总是能帮助队友调整状态，将队友拧成一股绳
CollectionConfig_Desc_3501|“每把都当最后一把来打，然后就也不要怕输”
“3,2,1，加油！”
CollectionConfig_Desc_3502|“我今天就是充分证明SF已经不适合这个版本了”
CollectionConfig_Desc_3503|品牌名称：一品牛
产品类型：肉粒
配料：猪肉、白砂糖、香辛料、XO酱、食用植物油、食品添加剂
CollectionConfig_Desc_3504|春秋霸主，冬虫夏草，拿不拿冠军是看季节的
CollectionConfig_Desc_3505|DD在LGF的选手合同
据神秘人爆料LGF老板将该合同视如珍宝，不仅没有在DD退役后解除，反而亲自交由瑞士银行保管
CollectionConfig_Desc_3506|一种含有丰富营养素的干果，据某匿名用户反应长期食用后确实补脑效果显著，打比赛再也不会上演夸父逐日，单挑地狱火致死的场景了
CollectionConfig_Desc_3507|水人的噩梦！
CollectionConfig_Desc_3508|“嘟嘟嘟嘟嘟嘟嘟”
CollectionConfig_Desc_3509|一根很长的香蕉
CollectionConfig_Desc_3510|一份禁赛名单，包含了46名疑似会冒白光的选手，其中21名选手终身禁赛
CollectionConfig_Desc_3511|属于职业选手DD的黄金联赛冠军奖杯
CollectionConfig_Desc_3512|烧烤聚餐入门指南
CollectionConfig_Desc_3901|第一届国际邀请赛上的经典单杀镜头之一，后被选入纪录片中
CollectionConfig_Desc_3902|“对于直播中断，我们深表歉意。警方目前正在调查哪个玩家在使用LOL鼠标垫。一旦他们的调查完成，比赛将恢复。”
CollectionConfig_Desc_4001|“Orange.kyxY denied the Aegis of the Immortal!!”
一枚被摧毁的盾牌和破碎的梦
CollectionConfig_Desc_4002|传奇电竞选手、西恩电竞第一人留下的冠军奖杯
CollectionConfig_Desc_4003|献给DOTA之神的祭品
CollectionConfig_Desc_4004|“你去洗把脸，我心里安心一点”
CollectionConfig_Desc_4005|“我们亚军奖杯都是扔机场不往回带”
传闻在唯冠军论的电竞圈，神秘的亚军奖杯向来都是直接丢弃，不过也有人说亚军根本没有奖杯
CollectionConfig_Desc_4006|从世界冠军到顶流主播，一代传奇的成功密钥。
电竞文学史上的标杆作品，枫夜月四部曲之首，字里行间饱含着作者为人处事的智慧
CollectionConfig_Desc_4007|“时间的侵蚀是最残忍的”
在第六届国际邀请赛决赛上大放异彩的神器，随他的主人一起以20/0/16的数据拿到赛点，将无数人的记忆永远锁定在了2016年的夏天
CollectionConfig_Desc_4008|饱受玩家争议的一种特殊机制。
在第三届国际邀请赛的淘汰赛上，乌克兰老司机曾多次利用泉水钩击杀对方核心英雄，成功上演翻盘。最终在后续的版本更新中，泉水钩被移除，成为一段历史。
CollectionConfig_Desc_4501|“Whosyourdaddy”
CollectionConfig_Desc_4502|拥有修改历史的力量，不论过去还是现在，只要写上去的东西都会成真，是极端粉丝们用来清算偶像选手前队友的魔典，甚至可以连现队友一起清算。
CollectionConfig_Desc_4503|价格:0.22
描述:此物品由选手DD创建，每售出一套他都将得到分成
CollectionConfig_Desc_4504|一张被盗刷了两千元的国际信用卡
CollectionConfig_Desc_4505|“加油啊，淳煜”
CollectionConfig_Desc_4506|“伙计们，请帮忙。”
“昨晚有点失控，说出来你可能不信，但我们把冠军盾弄丢了”
CollectionConfig_Desc_4507|肌肉dota,best dota
CollectionConfig_Desc_4508|“小强不厉害”
“谜团真不怕沉默”
“大核直接出双刀”
CollectionConfig_Desc_4901|（烟火声）
CollectionConfig_Desc_4902|“转瞬间高地上浪高风急，像喷射的香槟”
他们说夺冠是骨子里的信仰，半场开香槟却最擅长
CollectionConfig_Desc_5001|传说会破坏友谊和信任的书籍，经常整局见不到一本，因为“团队型选手”们往往会第一时间毁灭这件破坏友谊的道具
CollectionConfig_Desc_5002|散发着耀眼光芒的金色手套，能够以牺牲自身前期战斗力为代价换取额外资源，从而为队友提供更多的发育空间，是团队型选手的最爱
CollectionConfig_Desc_5003|十分引人注目的红色长靴，能够以牺牲自身前期战斗力为代价为队友提供更为及时的支援，是“团队型选手”的象征之一
CollectionConfig_Desc_5004|一根具有极高爆发伤害的魔杖，能够有效压制对手的血量，协助队友完成击杀。是“团队型选手”的象征之一
CollectionConfig_Name_1|预备组特锦赛
CollectionConfig_Name_10|巅峰组特锦赛
CollectionConfig_Name_1001|按摩腰靠
CollectionConfig_Name_1002|乌鸡鲅鱼
CollectionConfig_Name_1003|全糖奶茶
CollectionConfig_Name_1004|浓缩咖啡
CollectionConfig_Name_1005|牛肉食谱
CollectionConfig_Name_1006|欢送披萨
CollectionConfig_Name_1007|虾之国拖鞋
CollectionConfig_Name_1008|《牌面》
CollectionConfig_Name_1009|《位置》
CollectionConfig_Name_1010|《圈子》
CollectionConfig_Name_1501|褪黑素
CollectionConfig_Name_1502|快乐肥宅水
CollectionConfig_Name_1503|颅内训练法
CollectionConfig_Name_1901|红烧牛肉面
CollectionConfig_Name_1902|陈旧的鼠标
CollectionConfig_Name_1903|陈旧的键盘
CollectionConfig_Name_2|挑战组特锦赛
CollectionConfig_Name_2001|7470T恤
CollectionConfig_Name_2002|钢琴手
CollectionConfig_Name_2003|颠勺
CollectionConfig_Name_2004|《3154》
CollectionConfig_Name_2005|BP记录
CollectionConfig_Name_2006|木桶原理
CollectionConfig_Name_2007|烟头
CollectionConfig_Name_2008|显示器
CollectionConfig_Name_2009|象拔蚌
CollectionConfig_Name_2010|芒果班戟
CollectionConfig_Name_2011|万恶的桌腿
CollectionConfig_Name_2012|卤蛋
CollectionConfig_Name_2013|剑客的神杖
CollectionConfig_Name_2014|炸鱼薯条
CollectionConfig_Name_2015|老鸡奇遇记
CollectionConfig_Name_2016|上帝之手
CollectionConfig_Name_2017|国土充电宝
CollectionConfig_Name_2018|熊猫人钱包
CollectionConfig_Name_2019|教父语录
CollectionConfig_Name_2020|传奇复读机
CollectionConfig_Name_2021|温岭柑橘
CollectionConfig_Name_2022|《EM》
CollectionConfig_Name_2023|《天命》
CollectionConfig_Name_2024|《四大皆空》
CollectionConfig_Name_2025|爱沙尼亚拳套
CollectionConfig_Name_2026|昆山赤红甲
CollectionConfig_Name_2027|树老师故事会
CollectionConfig_Name_2028|登山套装
CollectionConfig_Name_2029|生锈的奖杯
CollectionConfig_Name_2030|凡尔赛语录
CollectionConfig_Name_2031|灵芝
CollectionConfig_Name_2032|单反相机
CollectionConfig_Name_2033|OPENAI
CollectionConfig_Name_2034|女装
CollectionConfig_Name_2035|蜂王浆
CollectionConfig_Name_2501|应援灯牌
CollectionConfig_Name_2502|赛后总结
CollectionConfig_Name_2503|英雄攻略
CollectionConfig_Name_2504|语音轮盘
CollectionConfig_Name_2505|《规矩》
CollectionConfig_Name_2506|《语言的艺术》
CollectionConfig_Name_2507|MS-008
CollectionConfig_Name_2508|补光灯
CollectionConfig_Name_2509|美颜摄像头
CollectionConfig_Name_2510|审判者手办
CollectionConfig_Name_2901|涯角枪
CollectionConfig_Name_2902|不粘锅
CollectionConfig_Name_2903|JOKER
CollectionConfig_Name_2904|joker
CollectionConfig_Name_2905|定风珠
CollectionConfig_Name_3|二级精英特锦赛
CollectionConfig_Name_3001|万磁法球
CollectionConfig_Name_3002|超哥的剃须刀
CollectionConfig_Name_3003|TI7季军盾
CollectionConfig_Name_3004|捆绑王的工具
CollectionConfig_Name_3005|树枝
CollectionConfig_Name_3006|神狗二象性
CollectionConfig_Name_3007|奥斯卡最佳影片
CollectionConfig_Name_3008|怀特的假腿
CollectionConfig_Name_3009|毒奶
CollectionConfig_Name_3010|2010年回忆录
CollectionConfig_Name_3011|加油站ID卡
CollectionConfig_Name_3012|幼儿园ID卡
CollectionConfig_Name_3013|雕牌肾宝
CollectionConfig_Name_3014|《拧绳》
CollectionConfig_Name_3501|八音盒
CollectionConfig_Name_3502|单车武士之矛
CollectionConfig_Name_3503|一品牛肉粒
CollectionConfig_Name_3504|春秋霸主
CollectionConfig_Name_3505|终身合同
CollectionConfig_Name_3506|核桃
CollectionConfig_Name_3507|徐置雷
CollectionConfig_Name_3508|道心破碎
CollectionConfig_Name_3509|阿姨的香蕉
CollectionConfig_Name_3510|禁赛名单
CollectionConfig_Name_3511|黄金联赛奖杯
CollectionConfig_Name_3512|《老彬烧烤》
CollectionConfig_Name_3901|昆山老鼠之指
CollectionConfig_Name_3902|LOL鼠标垫
CollectionConfig_Name_4|一级精英特锦赛
CollectionConfig_Name_4001|TI3季军盾
CollectionConfig_Name_4002|人皇奖杯
CollectionConfig_Name_4003|鸭头肉的头发
CollectionConfig_Name_4004|洗面奶
CollectionConfig_Name_4005|薛定谔的奖杯
CollectionConfig_Name_4006|《情商》
